[dotenv@17.3.1] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
Home Gateway listening on http://0.0.0.0:8080 (all interfaces)
(node:6662) [DEP0060] DeprecationWarning: The `util._extend` API is deprecated. Please use Object.assign() instead.
(Use `node --trace-deprecation ...` to show where the warning was created)
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 30.768 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 31.303 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 32.047 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 33.157 ms
GET /images/acasa/01/beef001.jpg 304 - - 30.734 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 36.063 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 32.210 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 35.022 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 46.287 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 8.659 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 30.795 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 37.131 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 2.984 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.286 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 53.939 ms
POST /__nextjs_original-stack-frames 200 - - 6.196 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 75.340 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 42.292 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 35.317 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 33.317 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 41.592 ms
GET /_next/webpack-hmr?id=EoGMfGw0IYe1UWXUp5IB4 404 - - 46.604 ms
GET / 200 - - 58.643 ms
GET /images/steak/animation/steak001.jpg 304 - - 4.246 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 25.515 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 17.447 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 38.205 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 29.179 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 34.050 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 45.361 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 32.290 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 51.356 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 51.107 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 35.295 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 50.740 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 52.748 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 49.887 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 54.020 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 50.522 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 54.234 ms
GET /images/steak/animation/steak-and-wine.jpg 304 - - 51.021 ms
GET /logo.png 304 - - 46.423 ms
GET /images/tripadvisor2019certificate.png 304 - - 49.302 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 57.787 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 54.346 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 55.827 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 58.210 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 35.118 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 53.460 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 26.319 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 38.701 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 2.681 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 3.193 ms
GET /images/acasa/01/steak002.jpg 304 - - 3.667 ms
GET /images/acasa/01/beef001.jpg 304 - - 3.601 ms
GET /images/steak/animation/steak002.jpg 304 - - 3.816 ms
GET /favicon.ico 404 - - 2.468 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.921 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.600 ms
POST /__nextjs_original-stack-frames 200 - - 7.433 ms
GET /images/acasa/02/steak003.jpg 200 149133 - 5.568 ms
GET /images/acasa/02/paella001.jpg 200 146776 - 2.225 ms
GET /images/acasa/02/steak002.jpg 200 151012 - 2.261 ms
GET /images/acasa/02/seafood002.png 200 524074 - 4.780 ms
GET /images/acasa/04/001-meniuri-delicioase-platou-tomahawk.jpg 200 200359 - 2.984 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 52.010 ms
GET /images/acasa/04/002-rezervari.jpg 200 5601031 - 2.796 ms
GET /images/acasa/04/007-contacteaza-ne.jpg 200 385313 - 38.246 ms
GET /images/acasa/04/005-sa-ne-cunoastem.jpg 200 439917 - 22.628 ms
GET /images/acasa/04/006-ne-place-sa-scriem-pe-blog.jpg 200 464679 - 39.066 ms
GET /images/acasa/04/003-tot-noi-dar-in-imagini.jpg 200 794860 - 22.653 ms
GET /images/acasa/03/seafood001.jpg 200 669266 - 4.420 ms
GET /redbull.png 404 - - 37.640 ms
GET / 200 - - 60.228 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 4.191 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 4.507 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 7.086 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 15.838 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 16.615 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 13.207 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 17.050 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 16.541 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 16.326 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 14.675 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 16.750 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 14.220 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 11.744 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 13.661 ms
GET /logo.png 200 25887 - 13.132 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 16.286 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 14.807 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 11.469 ms
GET /images/tripadvisor2019certificate.png 200 98968 - 17.099 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 14.922 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 11.678 ms
GET /images/steak/animation/steak-and-wine.jpg 200 214675 - 16.074 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 14.438 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 7.184 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 11.641 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 14.897 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 200 510164 - 15.237 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 200 190108 - 4.117 ms
GET /images/acasa/01/steak002.jpg 200 200359 - 3.627 ms
GET /images/seafood/animation/homar-proaspat.jpg 200 385313 - 2.684 ms
GET /images/acasa/01/beef001.jpg 200 538216 - 3.560 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.539 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.420 ms
POST /__nextjs_original-stack-frames 200 - - 7.954 ms
GET /favicon.ico 404 - - 1.953 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 34.584 ms
GET /images/steak/animation/steak002.jpg 200 551804 - 2.811 ms
GET /images/acasa/02/steak003.jpg 200 149133 - 4.346 ms
GET /images/acasa/02/seafood002.png 200 524074 - 3.247 ms
GET /images/acasa/02/paella001.jpg 200 146776 - 4.651 ms
GET /images/acasa/02/steak002.jpg 200 151012 - 3.309 ms
GET /images/acasa/04/001-meniuri-delicioase-platou-tomahawk.jpg 200 200359 - 2.581 ms
GET /images/acasa/04/006-ne-place-sa-scriem-pe-blog.jpg 200 464679 - 2.755 ms
GET /images/acasa/04/002-rezervari.jpg 200 5601031 - 1.891 ms
GET /images/acasa/04/007-contacteaza-ne.jpg 200 385313 - 2.328 ms
GET /images/acasa/04/005-sa-ne-cunoastem.jpg 200 439917 - 7.330 ms
GET /images/acasa/04/003-tot-noi-dar-in-imagini.jpg 200 794860 - 12.357 ms
GET /images/acasa/03/seafood001.jpg 200 669266 - 4.378 ms
GET /redbull.png 404 - - 36.264 ms
GET /images/steak/animation/bg-image-platou-vita2.jpg 304 - - 2.696 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 34.745 ms
GET /images/steak/animation/steak001.jpg 200 200359 - 2.944 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 163.091 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 45.164 ms
GET /images/steak/animation/bg-image-platou-vita2.jpg 200 253508 - 13.555 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 67.080 ms
GET /_next/webpack-hmr?id=pIV5cVr8_5A1F25J7zddq 404 - - 45.892 ms
GET / 200 - - 67.182 ms
GET /logo.png 304 - - 3.830 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 4.072 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 3.285 ms
GET /images/steak/animation/steak-and-wine.jpg 304 - - 3.677 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 6.937 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 4.677 ms
GET /images/tripadvisor2019certificate.png 304 - - 3.343 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 5.845 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 34.565 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 37.391 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 6.176 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 17.124 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 41.857 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 20.520 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 61.141 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 61.461 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 39.240 ms
GET /images/acasa/01/beef001.jpg 304 - - 34.773 ms
GET /images/acasa/01/steak002.jpg 304 - - 35.541 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 61.454 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 61.324 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 62.698 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 40.966 ms
GET /images/steak/animation/steak002.jpg 304 - - 36.676 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 39.531 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 43.217 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 66.078 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 56.449 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 24.202 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 63.233 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 5.067 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 6.909 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.821 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.107 ms
POST /__nextjs_original-stack-frames 200 - - 5.516 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 46.139 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 39.261 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 38.008 ms
GET /images/steak/animation/steak001.jpg 304 - - 2.984 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 42.394 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 32.773 ms
GET /_next/webpack-hmr?id=WTiykocNnMwU1io-_vNnq 404 - - 35.329 ms
GET /images/steak/animation/bg-image-platou-vita2.jpg 304 - - 5.549 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 36.236 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 48.192 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 34.516 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 43.172 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 42.770 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 61.127 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 11.428 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 45.357 ms
GET /_next/webpack-hmr?id=M_0ZiBvL10029R-ZytA3u 404 - - 59.743 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 45.567 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 45.273 ms
GET /logo.png 304 - - 43.300 ms
GET /images/steak/animation/steak-and-wine.jpg 304 - - 42.372 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 54.376 ms
GET / 200 - - 76.292 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 3.781 ms
GET /images/tripadvisor2019certificate.png 304 - - 4.977 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 14.471 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 30.879 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 30.750 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 20.468 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 31.983 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 26.474 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 31.985 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 30.899 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 32.655 ms
GET /images/acasa/01/beef001.jpg 304 - - 30.883 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 31.613 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 34.497 ms
GET /images/acasa/01/steak002.jpg 304 - - 28.814 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 35.982 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 37.515 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 39.594 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 41.014 ms
GET /images/steak/animation/steak002.jpg 304 - - 28.749 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 38.510 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 38.401 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 37.295 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 29.926 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 32.472 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 20.464 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 22.331 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 4.249 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 3.054 ms
GET /_next/webpack-hmr?id=UprjQyGLDv6JaU4K1PSwc 404 - - 45.615 ms
POST /__nextjs_original-stack-frames 200 - - 5.865 ms
GET /_next/webpack-hmr?id=UprjQyGLDv6JaU4K1PSwc 404 - - 40.596 ms
GET /_next/webpack-hmr?id=UprjQyGLDv6JaU4K1PSwc 404 - - 41.858 ms
GET /_next/webpack-hmr?id=UprjQyGLDv6JaU4K1PSwc 404 - - 41.189 ms
GET / 200 - - 59.350 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 5.067 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 6.418 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 8.163 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 11.434 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 6.994 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 14.122 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 7.034 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 14.049 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 15.720 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 14.430 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 14.326 ms
GET /images/steak/animation/steak-and-wine.jpg 304 - - 14.343 ms
GET /logo.png 304 - - 14.327 ms
GET /images/tripadvisor2019certificate.png 304 - - 13.791 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 19.357 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 10.593 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 21.791 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 13.656 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 14.694 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 15.839 ms
GET /_next/static/chunks/services_service-acasa_src_components_5341cc54._.js 200 - - 19.088 ms
GET /_next/static/chunks/node_modules_745e78bd._.js 200 - - 15.049 ms
GET /_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 23.053 ms
GET /_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 9.624 ms
GET /_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 15.824 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 6.384 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 6.207 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 20.795 ms
GET /images/acasa/01/steak002.jpg 304 - - 20.854 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 20.099 ms
GET /images/acasa/01/beef001.jpg 304 - - 21.154 ms
GET /images/steak/animation/steak002.jpg 304 - - 20.159 ms
GET /_next/webpack-hmr?id=UprjQyGLDv6JaU4K1PSwc 404 - - 40.957 ms
GET /redbull.png 404 - - 62.845 ms
GET /favicon.ico 404 - - 2.489 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 2.486 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.220 ms
POST /__nextjs_original-stack-frames 200 - - 12.678 ms
GET /redbull.png 404 - - 31.996 ms
GET /_next/webpack-hmr?id=UprjQyGLDv6JaU4K1PSwc 404 - - 40.579 ms
GET / 200 - - 58.777 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 2.734 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 4.212 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 6.462 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 9.566 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 9.330 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 12.668 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 7.946 ms
